timestamp,episode,reward,entropy,steps,deaths,p1_lives,p2_lives,p1_wins,p2_wins,,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,count_left_heavy,count_right_heavy,count_left_light,count_right_light,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge,prob_left_heavy,prob_right_heavy,prob_left_light,prob_right_light
2026-04-08 00:13:22,24,-373.20,2.394227,169,15,0,15,0,24,11,16,21,12,17,16,15,16,15,13,17,0.0964,0.0848,0.0855,0.1043,0.0916,0.1036,0.0886,0.0818,0.0866,0.0801,0.0968
2026-04-08 00:17:29,25,-611.70,2.394227,172,15,0,15,0,25,9,13,14,19,16,21,16,16,15,18,15,0.0957,0.0851,0.0845,0.1048,0.0915,0.1032,0.0891,0.0824,0.0884,0.0799,0.0955
2026-04-08 00:21:14,26,-618.80,2.394227,153,15,0,15,0,26,12,14,13,15,10,18,15,17,14,5,20,0.0966,0.0842,0.0855,0.1046,0.0918,0.1035,0.0882,0.0818,0.0882,0.0800,0.0956
2026-04-08 00:25:38,27,-493.80,2.394227,202,15,0,15,0,27,15,15,24,18,16,28,28,19,13,13,13,0.0972,0.0841,0.0854,0.1042,0.0915,0.1040,0.0888,0.0819,0.0868,0.0797,0.0965
2026-04-08 00:30:10,28,-451.10,2.394116,206,15,0,14,0,28,18,24,20,19,23,22,13,13,19,15,20,0.0966,0.0842,0.0853,0.1054,0.0921,0.1037,0.0879,0.0816,0.0877,0.0800,0.0956
2026-04-08 00:33:58,29,-522.70,2.394116,164,15,0,15,0,29,18,10,16,21,10,19,17,13,13,9,18,0.0965,0.0844,0.0841,0.1063,0.0919,0.1042,0.0888,0.0818,0.0873,0.0796,0.0951
2026-04-08 00:37:38,30,-575.00,2.394116,153,15,0,15,0,30,14,17,11,18,10,16,15,10,17,12,13,0.0964,0.0839,0.0851,0.1051,0.0928,0.1040,0.0882,0.0820,0.0877,0.0799,0.0949
2026-04-08 00:41:09,31,-192.40,2.394116,149,15,0,15,0,31,20,11,17,9,12,21,13,11,12,12,11,0.0972,0.0843,0.0846,0.1041,0.0921,0.1040,0.0895,0.0823,0.0864,0.0794,0.0959
2026-04-08 00:44:50,32,-540.90,2.394011,154,15,0,15,0,32,13,12,10,22,18,14,15,15,8,9,18,0.0964,0.0842,0.0844,0.1060,0.0918,0.1041,0.0886,0.0819,0.0880,0.0797,0.0950
2026-04-08 00:48:15,33,-625.60,2.394011,140,15,0,15,0,33,16,10,9,17,9,14,19,12,14,11,9,0.0956,0.0848,0.0836,0.1069,0.0926,0.1039,0.0884,0.0821,0.0882,0.0798,0.0941
2026-04-08 00:52:14,34,-386.50,2.394011,164,16,0,14,0,34,17,18,10,16,11,19,10,18,15,9,21,0.0966,0.0840,0.0850,0.1056,0.0916,0.1034,0.0885,0.0825,0.0889,0.0797,0.0943
2026-04-08 00:55:56,35,-533.10,2.394011,157,15,0,15,0,35,17,15,4,23,16,20,11,9,16,15,11,0.0972,0.0840,0.0847,0.1053,0.0923,0.1045,0.0891,0.0818,0.0872,0.0794,0.0946
2026-04-08 01:00:53,36,-436.20,2.393975,234,15,0,14,0,36,25,18,14,29,23,20,23,18,19,23,22,0.0969,0.0838,0.0854,0.1059,0.0922,0.1038,0.0881,0.0817,0.0885,0.0797,0.0940
2026-04-08 01:04:51,37,-576.90,2.393975,166,16,0,14,0,37,12,9,18,18,21,22,12,10,16,10,18,0.0969,0.0839,0.0848,0.1061,0.0925,0.1040,0.0881,0.0821,0.0882,0.0797,0.0936
2026-04-08 01:08:40,38,-551.10,2.393975,162,15,0,14,0,38,10,15,15,18,18,16,21,16,9,9,15,0.0966,0.0840,0.0847,0.1060,0.0924,0.1040,0.0880,0.0826,0.0886,0.0797,0.0935
2026-04-08 01:12:59,39,-540.30,2.393975,192,15,0,14,0,39,19,14,15,18,24,13,20,14,18,18,19,0.0974,0.0841,0.0846,0.1068,0.0921,0.1041,0.0886,0.0816,0.0875,0.0793,0.0937
2026-04-08 01:16:28,40,-583.00,2.393945,136,15,0,14,0,40,10,17,13,12,12,10,13,18,11,13,7,0.0967,0.0836,0.0848,0.1061,0.0919,0.1035,0.0884,0.0827,0.0890,0.0796,0.0937
2026-04-08 01:19:39,41,-507.10,2.393945,122,15,0,15,0,41,14,11,8,9,15,9,12,7,12,9,16,0.0970,0.0841,0.0840,0.1073,0.0927,0.1039,0.0891,0.0817,0.0878,0.0795,0.0929
2026-04-08 01:24:16,42,-424.20,2.393945,211,16,0,14,0,42,20,20,14,22,29,23,15,10,20,19,19,0.0968,0.0841,0.0838,0.1066,0.0928,0.1043,0.0883,0.0819,0.0888,0.0796,0.0932
2026-04-08 01:27:57,43,-481.80,2.393945,142,15,0,15,0,43,16,13,6,10,11,15,6,16,19,13,17,0.0982,0.0840,0.0876,0.1044,0.0936,0.1019,0.0891,0.0821,0.0876,0.0793,0.0922
2026-04-08 01:31:56,44,-526.50,2.393882,174,15,0,14,0,44,17,13,15,22,17,18,16,10,17,11,18,0.0979,0.0837,0.0852,0.1065,0.0921,0.1039,0.0886,0.0815,0.0883,0.0793,0.0930
2026-04-08 01:35:56,45,-576.00,2.393882,180,15,0,14,0,45,24,15,15,15,16,19,18,9,19,19,11,0.0955,0.0836,0.0840,0.1075,0.0941,0.1036,0.0889,0.0823,0.0891,0.0800,0.0915
2026-04-08 01:39:48,46,-519.90,2.393882,159,15,0,14,0,46,11,7,13,23,12,17,17,12,13,14,20,0.0965,0.0836,0.0842,0.1071,0.0928,0.1039,0.0887,0.0824,0.0889,0.0798,0.0922
2026-04-08 01:44:20,47,-384.60,2.393882,214,15,0,15,0,47,24,22,18,19,15,24,26,10,19,15,22,0.0983,0.0838,0.0854,0.1063,0.0922,0.1038,0.0897,0.0816,0.0870,0.0791,0.0927
2026-04-08 01:48:26,48,-493.00,2.393793,182,15,0,15,0,48,21,21,20,20,15,14,11,11,20,14,15,0.0977,0.0837,0.0849,0.1072,0.0931,0.1039,0.0892,0.0812,0.0873,0.0793,0.0923
2026-04-08 01:52:19,49,-526.00,2.393793,160,15,0,14,0,49,13,12,15,16,14,17,12,16,15,14,16,0.0968,0.0841,0.0841,0.1081,0.0931,0.1039,0.0890,0.0818,0.0878,0.0796,0.0917
2026-04-08 01:55:57,50,-574.40,2.393793,150,15,0,15,0,50,22,16,10,12,10,15,9,17,13,14,12,0.0984,0.0836,0.0856,0.1068,0.0926,0.1041,0.0895,0.0813,0.0871,0.0790,0.0920
2026-04-08 02:00:17,51,-498.30,2.393793,181,16,0,14,0,51,14,16,15,17,11,17,19,20,22,18,12,0.0965,0.0838,0.0833,0.1081,0.0930,0.1041,0.0892,0.0825,0.0885,0.0794,0.0916
2026-04-08 02:03:40,52,-569.60,2.393642,123,15,0,15,0,52,9,6,8,14,7,11,11,18,9,9,21,0.0968,0.0842,0.0840,0.1081,0.0933,0.1038,0.0895,0.0816,0.0874,0.0796,0.0916
2026-04-08 02:08:23,53,-493.10,2.393642,216,16,0,14,0,53,18,22,32,17,18,24,19,10,22,19,15,0.0959,0.0840,0.0839,0.1086,0.0941,0.1037,0.0897,0.0824,0.0881,0.0793,0.0904
2026-04-08 02:12:45,54,-444.40,2.393642,188,16,0,14,0,54,18,19,15,16,20,16,15,19,18,18,14,0.0963,0.0838,0.0855,0.1079,0.0945,0.1030,0.0894,0.0824,0.0875,0.0795,0.0902
2026-04-08 02:17:02,55,-504.00,2.393642,178,16,0,14,0,55,12,9,12,22,15,23,15,19,10,16,25,0.0979,0.0838,0.0854,0.1075,0.0935,0.1042,0.0893,0.0813,0.0866,0.0792,0.0913
2026-04-08 02:21:17,56,-547.40,2.393491,186,15,0,15,0,56,20,19,15,21,16,12,16,16,21,9,21,0.0990,0.0835,0.0860,0.1069,0.0927,0.1044,0.0895,0.0809,0.0868,0.0786,0.0917
2026-04-08 02:25:07,57,-383.60,2.393491,159,16,0,14,0,57,20,8,21,12,10,21,8,12,19,12,16,0.0963,0.0846,0.0855,0.1078,0.0934,0.1026,0.0902,0.0830,0.0873,0.0792,0.0900
2026-04-08 02:29:28,58,-283.30,2.393491,197,15,0,15,0,58,17,21,17,25,19,15,22,13,17,10,21,0.0984,0.0846,0.0856,0.1075,0.0929,0.1041,0.0906,0.0811,0.0857,0.0783,0.0912
2026-04-08 02:34:10,59,-473.40,2.393491,217,16,0,14,0,59,22,13,11,28,22,28,22,16,23,16,16,0.0972,0.0837,0.0853,0.1080,0.0929,0.1033,0.0900,0.0822,0.0878,0.0790,0.0906
2026-04-08 02:37:36,60,-666.10,2.393395,139,15,0,14,0,60,18,10,12,16,11,11,13,9,14,12,13,0.0969,0.0839,0.0847,0.1087,0.0935,0.1038,0.0897,0.0818,0.0874,0.0791,0.0904
2026-04-08 02:41:49,61,-450.80,2.393395,171,15,0,15,0,61,6,12,16,17,15,19,15,15,22,19,15,0.0988,0.0843,0.0861,0.1074,0.0941,0.1047,0.0905,0.0805,0.0851,0.0780,0.0904
2026-04-08 02:45:46,62,-547.50,2.393395,172,15,0,15,0,62,16,18,16,23,19,15,12,13,20,12,8,0.0986,0.0844,0.0864,0.1064,0.0929,0.1040,0.0910,0.0811,0.0861,0.0781,0.0909
2026-04-08 02:49:36,63,-466.80,2.393395,160,16,0,14,0,63,15,13,10,17,13,22,18,11,15,10,16,0.0975,0.0842,0.0850,0.1080,0.0935,0.1043,0.0901,0.0811,0.0873,0.0786,0.0904
2026-04-08 02:53:07,64,-611.70,2.393225,148,15,0,15,0,64,15,9,18,13,16,18,16,12,14,6,11,0.0987,0.0841,0.0875,0.1060,0.0933,0.1035,0.0905,0.0815,0.0864,0.0783,0.0903
2026-04-08 02:57:04,65,-448.70,2.393225,162,16,0,14,0,65,16,12,13,19,11,18,13,13,22,11,14,0.0968,0.0842,0.0844,0.1090,0.0938,0.1046,0.0908,0.0816,0.0868,0.0786,0.0895
2026-04-08 03:01:15,66,-320.60,2.393225,180,16,0,14,0,66,14,9,18,20,15,31,13,16,18,10,16,0.0973,0.0846,0.0856,0.1080,0.0941,0.1041,0.0907,0.0813,0.0862,0.0785,0.0894
2026-04-08 03:05:02,67,-526.20,2.393225,154,15,0,15,0,67,13,14,18,21,9,12,8,16,22,11,10,0.0978,0.0847,0.0850,0.1083,0.0939,0.1049,0.0910,0.0805,0.0858,0.0781,0.0898
2026-04-08 03:09:04,68,-667.10,2.393123,177,15,0,15,0,68,18,14,13,21,16,17,20,14,16,11,17,0.0983,0.0843,0.0861,0.1070,0.0933,0.1043,0.0910,0.0807,0.0868,0.0782,0.0900
2026-04-08 03:13:18,69,-271.50,2.393123,186,15,0,14,0,69,16,15,15,19,18,17,21,11,16,25,13,0.0980,0.0845,0.0859,0.1068,0.0945,0.1050,0.0912,0.0808,0.0855,0.0781,0.0897
2026-04-08 03:17:18,70,-646.70,2.393123,177,15,0,15,0,70,16,15,16,24,14,16,23,11,18,9,15,0.0984,0.0842,0.0861,0.1069,0.0935,0.1050,0.0912,0.0806,0.0863,0.0780,0.0899
2026-04-08 03:21:12,71,-504.50,2.393123,162,15,0,15,0,71,14,9,15,23,11,16,14,17,15,12,16,0.0977,0.0846,0.0850,0.1081,0.0940,0.1054,0.0912,0.0805,0.0860,0.0781,0.0895
2026-04-08 03:24:54,72,-605.30,2.393006,162,15,0,14,0,72,22,16,5,19,18,20,11,9,13,12,17,0.0970,0.0842,0.0855,0.1082,0.0953,0.1047,0.0904,0.0808,0.0864,0.0787,0.0889
2026-04-08 03:28:44,73,-458.60,2.393006,156,16,0,14,0,73,17,8,14,16,16,16,13,14,16,15,11,0.0974,0.0850,0.0849,0.1078,0.0937,0.1054,0.0916,0.0808,0.0858,0.0781,0.0895
2026-04-08 03:32:05,74,-346.70,2.393006,132,15,0,15,0,74,16,16,9,7,8,13,15,14,8,12,14,0.0986,0.0841,0.0858,0.1070,0.0933,0.1058,0.0915,0.0807,0.0855,0.0777,0.0901
2026-04-08 03:36:35,75,-540.10,2.393006,209,16,0,14,0,75,29,14,14,30,18,21,15,17,17,19,15,0.0974,0.0846,0.0847,0.1085,0.0943,0.1058,0.0911,0.0805,0.0856,0.0782,0.0892
2026-04-08 03:41:32,76,-399.90,2.392878,222,16,0,13,0,76,19,13,14,21,23,23,25,19,28,15,22,0.0954,0.0839,0.0847,0.1092,0.0954,0.1043,0.0911,0.0819,0.0871,0.0788,0.0882
2026-04-08 03:45:49,77,-513.10,2.392878,182,16,0,14,0,77,15,16,16,15,17,19,22,12,27,14,9,0.0962,0.0841,0.0843,0.1082,0.0949,0.1054,0.0916,0.0821,0.0862,0.0787,0.0883
2026-04-08 03:49:46,78,-634.60,2.392878,161,15,0,15,0,78,11,11,11,22,12,12,15,16,21,12,18,0.0981,0.0842,0.0857,0.1071,0.0941,0.1055,0.0915,0.0807,0.0859,0.0781,0.0891
2026-04-08 03:53:28,79,-585.10,2.392878,154,15,0,14,0,79,21,13,16,12,6,19,11,14,13,15,14,0.0968,0.0848,0.0839,0.1091,0.0946,0.1060,0.0914,0.0809,0.0855,0.0784,0.0885
2026-04-08 03:56:57,80,-504.80,2.392823,132,15,0,15,0,80,11,7,9,7,12,14,15,10,10,19,18,0.0966,0.0849,0.0841,0.1080,0.0945,0.1055,0.0923,0.0812,0.0859,0.0784,0.0885
2026-04-08 04:01:03,81,-521.70,2.392823,168,15,0,13,0,81,11,16,15,14,19,14,11,16,20,19,13,0.0965,0.0837,0.0835,0.1090,0.0951,0.1060,0.0912,0.0823,0.0863,0.0784,0.0881
2026-04-08 04:05:02,82,-450.70,2.392823,179,15,0,15,0,82,22,16,14,21,18,19,15,11,15,13,15,0.0988,0.0838,0.0862,0.1073,0.0949,0.1054,0.0911,0.0805,0.0856,0.0777,0.0886
2026-04-08 04:08:42,83,-595.50,2.392823,157,15,0,15,0,83,17,15,19,12,16,18,12,5,9,17,17,0.0975,0.0840,0.0833,0.1093,0.0951,0.1073,0.0913,0.0806,0.0853,0.0780,0.0882
2026-04-08 04:12:30,84,-458.10,2.392717,166,15,0,15,0,84,18,17,14,19,14,19,15,14,10,13,13,0.0981,0.0845,0.0846,0.1073,0.0940,0.1064,0.0923,0.0811,0.0852,0.0776,0.0888
2026-04-08 04:16:06,85,-570.90,2.392717,145,16,0,14,0,85,7,10,15,15,15,22,20,15,7,10,9,0.0961,0.0836,0.0840,0.1085,0.0967,0.1048,0.0921,0.0827,0.0863,0.0783,0.0869
2026-04-08 04:20:20,86,-450.70,2.392717,188,16,0,14,0,86,19,19,16,18,18,22,16,12,22,11,15,0.0967,0.0835,0.0829,0.1089,0.0957,0.1061,0.0919,0.0824,0.0860,0.0782,0.0876
2026-04-08 04:24:35,87,-531.80,2.392717,192,15,0,14,0,87,19,20,17,21,15,20,20,15,18,14,13,0.0975,0.0839,0.0845,0.1070,0.0956,0.1058,0.0921,0.0819,0.0856,0.0783,0.0878
2026-04-08 04:27:45,88,-616.30,2.392562,122,15,0,15,0,88,10,8,9,11,18,14,14,11,9,9,9,0.0977,0.0838,0.0841,0.1076,0.0957,0.1065,0.0920,0.0815,0.0853,0.0780,0.0877
2026-04-08 04:32:02,89,-455.20,2.392562,182,16,0,14,0,89,17,11,12,21,10,26,18,14,21,12,20,0.0971,0.0841,0.0828,0.1089,0.0959,0.1055,0.0925,0.0821,0.0858,0.0781,0.0874
2026-04-08 04:35:32,90,-532.90,2.392562,140,15,0,15,0,90,13,9,8,15,18,12,15,10,8,17,15,0.0986,0.0834,0.0855,0.1071,0.0965,0.1049,0.0916,0.0810,0.0858,0.0779,0.0876
2026-04-08 04:39:28,91,-525.20,2.392562,174,15,0,14,0,91,22,13,12,10,18,21,21,8,16,19,14,0.0987,0.0842,0.0837,0.1075,0.0944,0.1062,0.0928,0.0812,0.0853,0.0771,0.0888
2026-04-08 04:43:10,92,-683.70,2.392406,160,15,0,15,0,92,17,15,21,19,9,18,15,11,19,7,9,0.0979,0.0833,0.0838,0.1080,0.0955,0.1053,0.0927,0.0820,0.0860,0.0779,0.0875
2026-04-08 04:46:58,93,-480.10,2.392406,155,15,0,15,0,93,10,7,16,11,14,26,16,14,12,9,20,0.0994,0.0835,0.0854,0.1074,0.0966,0.1050,0.0917,0.0808,0.0854,0.0774,0.0875
2026-04-08 04:51:14,94,-546.70,2.392406,197,15,0,15,0,94,17,17,17,30,20,21,19,18,18,11,9,0.0992,0.0839,0.0838,0.1074,0.0962,0.1066,0.0925,0.0813,0.0844,0.0771,0.0875
2026-04-08 04:55:24,95,-558.80,2.392406,192,15,0,14,0,95,22,17,20,23,18,13,23,9,22,13,12,0.0987,0.0837,0.0837,0.1083,0.0957,0.1055,0.0923,0.0814,0.0856,0.0775,0.0875
2026-04-08 04:59:28,96,-553.70,2.392230,177,16,0,14,0,96,17,16,12,26,14,22,16,14,10,17,13,0.0989,0.0839,0.0835,0.1086,0.0958,0.1061,0.0921,0.0812,0.0852,0.0772,0.0875
2026-04-08 05:03:02,97,-722.80,2.392230,149,15,0,15,0,97,15,11,11,15,13,17,19,9,15,15,9,0.0983,0.0830,0.0846,0.1080,0.0974,0.1041,0.0928,0.0820,0.0856,0.0778,0.0866
2026-04-08 05:07:00,98,-476.00,2.392230,168,16,0,14,0,98,23,13,9,18,14,16,11,21,13,18,12,0.0974,0.0838,0.0815,0.1096,0.0973,0.1057,0.0931,0.0825,0.0853,0.0772,0.0865
2026-04-08 05:10:42,99,-509.50,2.392230,146,16,0,14,0,99,13,13,7,17,14,18,9,16,11,12,16,0.0980,0.0835,0.0824,0.1095,0.0969,0.1056,0.0927,0.0820,0.0852,0.0776,0.0868
2026-04-08 05:14:10,100,-567.70,2.392040,145,15,0,14,0,100,19,16,6,9,16,20,13,12,16,4,14,0.0978,0.0832,0.0839,0.1088,0.0977,0.1044,0.0924,0.0821,0.0855,0.0778,0.0865
2026-04-08 05:19:10,101,-460.40,2.392040,234,16,0,14,0,101,25,27,18,19,23,19,26,20,25,13,19,0.0990,0.0841,0.0832,0.1087,0.0972,0.1057,0.0926,0.0812,0.0842,0.0772,0.0868
2026-04-08 05:23:19,102,-483.70,2.392040,191,15,0,15,0,102,18,16,22,15,27,27,14,10,11,22,9,0.0989,0.0845,0.0825,0.1092,0.0970,0.1060,0.0935,0.0812,0.0838,0.0770,0.0865
2026-04-08 05:27:51,103,-333.70,2.392040,209,16,0,14,0,103,22,23,17,20,29,18,17,18,14,14,17,0.0987,0.0836,0.0831,0.1089,0.0967,0.1050,0.0932,0.0818,0.0850,0.0775,0.0867
2026-04-08 05:31:41,104,-540.10,2.391834,161,15,0,14,0,104,17,16,9,17,21,15,9,10,10,21,16,0.0991,0.0835,0.0830,0.1093,0.0970,0.1055,0.0927,0.0813,0.0847,0.0772,0.0866
2026-04-08 05:34:57,105,-534.30,2.391834,127,15,0,15,0,105,11,13,15,15,9,11,12,8,10,9,14,0.1011,0.0826,0.0856,0.1072,0.0958,0.1050,0.0927,0.0818,0.0845,0.0765,0.0872
2026-04-08 05:39:32,106,-473.40,2.391834,214,15,0,15,0,106,22,18,17,26,28,16,19,16,20,16,16,0.1009,0.0833,0.0825,0.1102,0.0971,0.1075,0.0925,0.0803,0.0829,0.0761,0.0868
2026-04-08 05:42:56,107,-635.20,2.391834,131,15,0,15,0,107,16,10,12,13,11,5,10,13,17,11,13,0.1002,0.0831,0.0835,0.1087,0.0973,0.1062,0.0929,0.0814,0.0837,0.0766,0.0864
2026-04-08 05:46:43,108,-496.30,2.391479,164,15,0,15,0,108,19,12,14,17,18,19,13,11,14,10,17,0.1008,0.0833,0.0832,0.1089,0.0969,0.1070,0.0929,0.0808,0.0831,0.0762,0.0868
2026-04-08 05:51:23,109,-520.70,2.391479,207,16,0,14,0,109,22,14,17,22,16,21,17,20,16,20,22,0.0999,0.0827,0.0826,0.1095,0.0974,0.1058,0.0933,0.0818,0.0842,0.0765,0.0864
2026-04-08 05:55:17,110,-561.40,2.391479,167,16,0,14,0,110,19,15,14,15,18,13,21,14,20,6,12,0.1003,0.0829,0.0831,0.1093,0.0973,0.1059,0.0931,0.0814,0.0839,0.0763,0.0863
2026-04-08 05:59:03,111,-528.50,2.391479,153,16,0,14,0,111,15,6,17,8,16,21,15,12,14,9,20,0.0995,0.0823,0.0826,0.1102,0.0976,0.1052,0.0935,0.0823,0.0845,0.0763,0.0860
2026-04-08 06:02:24,112,-677.30,2.391118,135,15,0,15,0,112,16,11,11,17,12,9,14,10,11,10,14,0.1008,0.0824,0.0837,0.1092,0.0967,0.1053,0.0934,0.0814,0.0844,0.0763,0.0863
2026-04-08 06:06:09,113,-609.70,2.391118,163,15,0,14,0,113,21,15,17,21,9,15,14,11,10,16,14,0.1006,0.0823,0.0828,0.1108,0.0981,0.1062,0.0925,0.0812,0.0838,0.0760,0.0857
2026-04-08 06:10:03,114,-453.00,2.391118,168,15,0,14,0,114,20,7,18,9,17,19,19,18,14,12,15,0.0999,0.0822,0.0828,0.1109,0.0984,0.1054,0.0930,0.0819,0.0841,0.0761,0.0855
2026-04-08 06:14:02,115,-513.40,2.391118,170,16,0,14,0,115,16,6,22,19,15,20,15,14,14,18,11,0.1009,0.0825,0.0833,0.1103,0.0968,0.1055,0.0931,0.0813,0.0842,0.0760,0.0861
2026-04-08 06:17:47,116,-566.40,2.390798,160,15,0,15,0,116,13,16,9,20,11,20,22,15,14,7,13,0.1015,0.0825,0.0837,0.1094,0.0965,0.1058,0.0934,0.0811,0.0839,0.0756,0.0864
2026-04-08 06:21:45,117,-543.20,2.390798,171,15,0,15,0,117,13,13,20,20,12,23,15,12,16,7,20,0.1017,0.0824,0.0829,0.1110,0.0972,0.1070,0.0930,0.0808,0.0831,0.0751,0.0858
2026-04-08 06:25:52,118,-468.30,2.390798,187,15,0,15,0,118,23,18,14,14,16,18,26,13,16,17,12,0.1025,0.0821,0.0838,0.1104,0.0967,0.1070,0.0923,0.0806,0.0832,0.0749,0.0865
2026-04-08 06:29:20,119,-577.00,2.390798,140,15,0,15,0,119,13,10,9,15,17,16,13,15,12,11,9,0.1016,0.0822,0.0838,0.1096,0.0965,0.1058,0.0933,0.0813,0.0839,0.0755,0.0864
