timestamp,episode,deaths,reward,steps,p1_lives,p2_lives,p1_wins,p2_wins,entropy,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge
2026-04-05 14:09:21,14,6,-5.86,145,0,3,0,14,1.7484,27,8,13,36,36,5,20,0.2399,0.0443,0.0669,0.2214,0.1920,0.0579,0.1777
2026-04-05 14:11:09,15,5,-179.84,140,0,4,0,15,1.7644,34,5,14,34,22,4,27,0.2805,0.0461,0.0633,0.1803,0.1621,0.0522,0.2156
2026-04-05 14:13:16,16,7,47.33,166,0,3,0,16,1.7352,32,3,13,19,38,7,54,0.2187,0.0536,0.0452,0.1217,0.2201,0.0586,0.2821
2026-04-05 14:15:14,17,5,-158.85,152,0,5,0,17,1.7417,26,12,11,11,35,13,44,0.1738,0.0746,0.0431,0.1117,0.2123,0.0841,0.3003
2026-04-05 14:17:09,18,6,481.29,151,0,1,0,18,1.6767,29,5,5,13,34,13,52,0.1727,0.0578,0.0308,0.0878,0.1960,0.0880,0.3668
2026-04-05 14:18:51,19,6,-28.80,122,0,3,0,19,1.7283,28,8,5,7,26,8,40,0.1629,0.0513,0.0358,0.0796,0.2118,0.0944,0.3642
2026-04-05 14:22:11,20,5,-204.54,328,0,4,0,20,1.7987,56,10,15,25,96,45,81,0.1820,0.0648,0.0472,0.0740,0.2384,0.1211,0.2726
2026-04-05 14:23:49,21,5,-318.40,112,0,5,0,21,1.7688,13,13,4,11,19,18,34,0.1139,0.1045,0.0472,0.1175,0.1759,0.1328,0.3082
2026-04-05 14:25:13,22,5,-227.80,88,0,4,0,22,1.7319,14,10,1,11,10,12,30,0.0848,0.1086,0.0351,0.1340,0.1727,0.1083,0.3565
2026-04-05 14:28:40,23,5,-466.14,211,0,5,0,23,1.6823,14,21,7,35,38,20,76,0.0747,0.1076,0.0291,0.1579,0.1679,0.0896,0.3732
2026-04-05 14:30:49,24,5,-474.95,169,0,5,0,24,1.5986,7,17,2,39,20,11,73,0.0654,0.0946,0.0223,0.1836,0.1576,0.0704,0.4061
2026-04-05 14:33:27,25,7,1.80,210,0,3,0,25,1.4837,11,18,3,53,22,13,90,0.0544,0.0755,0.0159,0.2202,0.1438,0.0541,0.4361
2026-04-05 14:35:50,26,5,-10.36,204,0,3,0,26,1.3769,7,9,2,42,25,6,113,0.0430,0.0520,0.0129,0.1874,0.1444,0.0413,0.5190
2026-04-05 14:38:03,27,5,-141.18,187,0,4,0,27,1.3896,8,7,1,30,37,5,99,0.0398,0.0413,0.0128,0.1542,0.1844,0.0414,0.5261
2026-04-05 14:41:21,28,5,-19.98,311,0,3,0,28,1.3872,14,12,6,41,64,13,161,0.0412,0.0316,0.0120,0.1379,0.2215,0.0431,0.5128
2026-04-05 14:43:45,29,5,-222.88,210,0,4,0,29,1.4126,11,3,6,32,48,9,101,0.0448,0.0266,0.0122,0.1281,0.2686,0.0478,0.4720
2026-04-05 14:48:27,30,6,-220.93,478,0,4,0,30,1.4755,22,12,4,63,147,28,202,0.0445,0.0214,0.0114,0.1202,0.3283,0.0498,0.4243
2026-04-05 14:53:05,31,5,-239.36,485,0,4,0,31,1.3903,23,12,1,71,129,33,216,0.0551,0.0193,0.0107,0.1533,0.2776,0.0540,0.4301
2026-04-05 15:06:17,32,5,139.25,1531,0,3,0,32,1.5685,107,20,15,201,452,109,627,0.0670,0.0166,0.0106,0.1506,0.2857,0.0777,0.3918
2026-04-05 15:16:35,33,5,-285.60,969,0,5,0,33,1.6121,64,16,19,184,352,99,235,0.0873,0.0214,0.0141,0.1797,0.3315,0.1297,0.2362
2026-04-05 15:19:16,34,6,-214.22,244,0,4,0,34,1.6289,23,4,4,40,87,47,39,0.0884,0.0198,0.0141,0.1902,0.3645,0.1576,0.1654
2026-04-05 15:22:56,35,5,-414.71,370,0,5,0,35,1.6135,32,5,6,73,149,65,40,0.0951,0.0205,0.0152,0.1979,0.3683,0.1734,0.1297
2026-04-05 15:27:07,36,5,67.86,434,0,3,0,36,1.5872,39,5,4,101,159,80,46,0.0954,0.0187,0.0143,0.2003,0.3818,0.1860,0.1036
2026-04-05 15:36:36,37,5,-125.08,1084,0,4,0,37,1.5935,116,18,15,211,416,202,106,0.0988,0.0187,0.0145,0.2021,0.3809,0.1962,0.0887
2026-04-05 15:39:18,38,5,-297.94,253,0,5,0,38,1.6132,30,7,5,33,107,53,18,0.1077,0.0218,0.0174,0.2046,0.3601,0.2026,0.0857
2026-04-05 15:47:01,39,6,74.48,874,0,3,0,39,1.6158,103,15,10,193,337,143,73,0.1116,0.0224,0.0186,0.2071,0.3540,0.2055,0.0809
2026-04-05 15:52:01,40,6,7.77,526,0,4,0,40,1.6481,57,14,5,105,191,110,44,0.1143,0.0228,0.0194,0.2085,0.3516,0.2060,0.0775
2026-04-05 15:55:23,41,5,-354.02,330,0,5,0,41,1.6868,46,15,9,70,93,60,37,0.1258,0.0291,0.0259,0.2062,0.3235,0.2041,0.0853
2026-04-05 15:59:18,42,5,-133.32,398,0,4,0,42,1.6941,56,11,13,91,110,87,30,0.1286,0.0300,0.0279,0.2064,0.3184,0.2038,0.0849
2026-04-05 16:01:41,43,5,-129.01,207,0,4,0,43,1.6844,25,8,4,59,53,43,15,0.1369,0.0288,0.0266,0.2139,0.3011,0.2116,0.0812
2026-04-05 16:06:31,44,6,-105.35,519,0,4,0,44,1.6635,75,5,14,106,148,120,51,0.1442,0.0240,0.0217,0.2225,0.2900,0.2253,0.0722
2026-04-05 16:12:38,45,5,-240.94,680,0,5,0,45,1.6476,83,15,15,130,201,187,49,0.1448,0.0227,0.0194,0.2210,0.2658,0.2591,0.0671
2026-04-05 16:16:16,46,7,89.39,359,0,3,0,46,1.6212,49,7,7,82,87,107,20,0.1451,0.0205,0.0172,0.2085,0.2569,0.2871,0.0647
2026-04-05 16:21:07,47,7,379.98,515,0,2,0,47,1.6194,80,12,5,97,123,168,30,0.1456,0.0179,0.0148,0.1940,0.2549,0.3107,0.0621
2026-04-05 16:24:39,48,5,-238.58,364,0,4,0,48,1.6300,60,7,8,57,83,132,17,0.1515,0.0198,0.0162,0.1833,0.2454,0.3154,0.0685
2026-04-05 16:32:45,49,7,18.98,924,0,3,0,49,1.6318,137,16,10,177,207,315,62,0.1578,0.0198,0.0161,0.1786,0.2372,0.3199,0.0707
2026-04-05 16:37:30,50,5,-458.22,526,0,5,0,50,1.6441,80,8,9,104,130,154,41,0.1631,0.0199,0.0162,0.1767,0.2302,0.3209,0.0730
2026-04-05 16:45:38,51,9,615.94,917,0,1,0,51,1.6453,159,20,13,139,216,311,59,0.1680,0.0196,0.0159,0.1753,0.2249,0.3221,0.0742
