timestamp,episode,deaths,reward,steps,p1_lives,p2_lives,p1_wins,p2_wins,entropy,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge
2026-04-03 01:33:32,19,28,-410.60,1699,0,12,0,19,0.6327,11,9,7,15,255,1375,27,0.0071,0.0072,0.0072,0.0072,0.1537,0.8080,0.0097
2026-04-03 01:47:53,20,24,-688.40,1561,0,16,0,20,0.6497,18,6,9,13,222,1266,27,0.0071,0.0072,0.0073,0.0074,0.1417,0.8166,0.0126
2026-04-03 01:57:06,21,23,-954.60,923,0,16,0,21,0.5721,5,7,5,3,138,748,17,0.0072,0.0073,0.0074,0.0075,0.1376,0.8192,0.0138
2026-04-03 02:06:55,22,23,-918.80,996,0,16,0,22,0.5007,10,10,10,7,102,850,7,0.0071,0.0072,0.0072,0.0072,0.1015,0.8601,0.0098
2026-04-03 02:18:09,23,25,-741.40,1156,0,15,0,23,0.5757,9,10,6,13,101,1012,5,0.0071,0.0071,0.0072,0.0072,0.0835,0.8797,0.0083
2026-04-03 02:30:50,24,25,-801.40,1331,0,15,0,24,0.5932,16,8,6,9,169,1106,17,0.0071,0.0071,0.0072,0.0072,0.1250,0.8380,0.0084
2026-04-03 02:39:40,25,23,-1071.20,878,0,17,0,25,0.4083,9,5,7,8,70,772,7,0.0071,0.0072,0.0072,0.0072,0.0997,0.8628,0.0089
2026-04-03 02:51:07,26,23,-1210.60,1209,0,17,0,26,0.3139,14,4,5,6,49,1125,6,0.0071,0.0071,0.0072,0.0072,0.0385,0.9249,0.0079
2026-04-03 03:03:34,27,25,-980.00,1305,0,15,0,27,0.3148,10,6,13,8,20,1238,10,0.0071,0.0071,0.0071,0.0071,0.0197,0.9443,0.0074
2026-04-03 03:15:22,28,24,-814.70,1238,0,16,0,28,0.3225,9,7,7,4,20,1184,7,0.0071,0.0071,0.0071,0.0072,0.0213,0.9424,0.0076
2026-04-03 03:26:09,29,23,-1089.50,1110,0,17,0,29,0.3077,7,9,14,11,32,1030,7,0.0071,0.0071,0.0071,0.0072,0.0224,0.9413,0.0077
2026-04-03 03:35:03,30,23,-926.00,880,0,17,0,30,0.3489,3,5,10,8,14,833,7,0.0071,0.0071,0.0071,0.0071,0.0196,0.9443,0.0075
2026-04-03 03:46:12,31,26,-590.30,1127,0,14,0,31,0.5545,7,12,12,5,44,1037,10,0.0071,0.0071,0.0071,0.0071,0.0452,0.9185,0.0077
2026-04-03 03:55:13,32,23,-1166.20,902,0,16,0,32,0.7200,9,6,5,5,126,738,13,0.0071,0.0072,0.0072,0.0072,0.1426,0.8194,0.0094
2026-04-03 04:05:46,33,25,-716.80,1072,0,15,0,33,0.8090,4,6,6,10,242,798,6,0.0071,0.0071,0.0072,0.0072,0.2283,0.7339,0.0092
2026-04-03 04:20:50,34,28,-463.30,1582,0,12,0,34,0.8629,9,16,10,10,499,1025,13,0.0071,0.0072,0.0072,0.0072,0.3115,0.6500,0.0099
2026-04-03 04:29:56,35,22,-1016.00,914,0,17,0,35,0.8718,8,9,9,6,333,539,10,0.0071,0.0072,0.0072,0.0072,0.3627,0.5955,0.0130
2026-04-03 04:41:46,36,25,-814.00,1225,0,15,0,36,0.8799,5,10,6,8,454,730,12,0.0071,0.0072,0.0072,0.0072,0.3766,0.5843,0.0104
2026-04-03 04:53:45,37,24,-887.10,1254,0,16,0,37,0.8963,7,7,11,11,513,686,19,0.0071,0.0072,0.0072,0.0072,0.4106,0.5500,0.0108
2026-04-03 05:04:34,38,22,-778.70,1122,0,17,0,38,0.9005,10,14,10,14,494,563,17,0.0071,0.0072,0.0072,0.0072,0.4467,0.5129,0.0118
2026-04-03 05:12:27,39,22,-1027.10,764,0,18,0,39,0.8400,3,3,6,8,428,307,9,0.0071,0.0072,0.0072,0.0072,0.5349,0.4239,0.0125
2026-04-03 05:22:40,40,24,-728.10,1039,0,16,0,40,0.7413,3,7,2,12,668,337,10,0.0071,0.0071,0.0071,0.0071,0.6758,0.2858,0.0099
2026-04-03 05:34:07,41,23,-897.80,1207,0,17,0,41,0.7195,8,4,1,15,918,250,11,0.0071,0.0071,0.0072,0.0072,0.7441,0.2163,0.0110
2026-04-03 05:48:17,42,24,-872.30,1521,0,15,0,42,0.7465,13,12,7,9,1158,300,22,0.0071,0.0072,0.0072,0.0072,0.7642,0.1946,0.0126
2026-04-03 05:58:49,43,23,-866.80,1081,0,16,0,43,0.8541,5,8,12,14,800,227,15,0.0071,0.0072,0.0072,0.0072,0.7261,0.2305,0.0147
2026-04-03 06:09:45,44,23,-657.20,1132,0,16,0,44,0.9299,9,10,8,10,731,341,23,0.0071,0.0072,0.0072,0.0072,0.6406,0.3144,0.0163
2026-04-03 06:22:31,45,24,-826.80,1347,0,16,0,45,0.9459,11,14,10,11,644,628,29,0.0071,0.0072,0.0072,0.0072,0.4836,0.4667,0.0210
2026-04-03 06:32:17,46,22,-944.10,994,0,18,0,46,0.9476,4,6,11,9,493,447,24,0.0071,0.0072,0.0073,0.0072,0.4854,0.4578,0.0280
2026-04-03 06:43:35,47,23,-752.70,1177,0,16,0,47,0.9623,6,8,8,14,512,605,24,0.0071,0.0072,0.0073,0.0072,0.4504,0.4911,0.0296
2026-04-03 06:54:27,48,24,-827.10,1114,0,16,0,48,0.8847,11,9,11,11,452,582,38,0.0072,0.0073,0.0074,0.0073,0.4356,0.4973,0.0380
2026-04-03 07:07:01,49,24,-821.30,1311,0,15,0,49,1.0049,6,15,15,6,474,745,50,0.0071,0.0073,0.0073,0.0072,0.3635,0.5684,0.0392
2026-04-03 07:18:20,50,25,-709.90,1171,0,15,0,50,1.0613,12,3,11,11,583,486,65,0.0072,0.0074,0.0074,0.0072,0.5247,0.3839,0.0622
2026-04-03 07:29:37,51,24,-735.10,1174,0,16,0,51,1.0489,13,12,4,6,532,523,84,0.0072,0.0075,0.0074,0.0072,0.4724,0.4275,0.0709
2026-04-03 07:40:32,52,25,-830.20,1118,0,15,0,52,1.0086,10,6,12,3,385,613,89,0.0072,0.0075,0.0074,0.0073,0.3465,0.5426,0.0816
2026-04-03 07:52:01,53,25,-972.50,1174,0,14,0,53,1.0302,12,18,11,6,277,738,112,0.0072,0.0074,0.0074,0.0072,0.2431,0.6319,0.0958
2026-04-03 08:02:08,54,22,-1014.80,1046,0,17,0,54,1.2060,5,4,5,4,272,610,146,0.0071,0.0072,0.0074,0.0072,0.2463,0.5824,0.1424
2026-04-03 08:13:15,55,23,-941.50,1169,0,16,0,55,1.2109,14,7,2,11,273,496,366,0.0071,0.0072,0.0073,0.0072,0.2451,0.3919,0.3342
2026-04-03 08:22:04,56,22,-940.10,883,0,17,0,56,1.1370,6,7,3,4,211,367,285,0.0071,0.0072,0.0073,0.0072,0.2331,0.4067,0.3315
2026-04-03 22:30:37,57,23,-1049.30,1017,0,17,0,57,1.0656,8,4,8,3,218,576,200,0.0071,0.0072,0.0072,0.0072,0.2398,0.5427,0.1888
2026-04-03 22:42:27,58,24,-1112.30,1177,0,16,0,58,1.0660,7,10,12,3,293,698,154,0.0071,0.0071,0.0072,0.0072,0.2707,0.5869,0.1138
2026-04-03 22:53:22,59,24,-901.40,1086,0,16,0,59,1.1024,7,4,7,9,362,593,104,0.0071,0.0071,0.0072,0.0072,0.3189,0.5485,0.1039
2026-04-03 23:02:29,60,23,-1096.80,877,0,17,0,60,1.1502,2,3,8,8,327,429,100,0.0071,0.0072,0.0072,0.0072,0.3773,0.4713,0.1227
2026-04-03 23:13:40,61,24,-973.20,1142,0,15,0,61,1.2019,7,11,5,7,400,503,209,0.0071,0.0071,0.0072,0.0072,0.3639,0.4415,0.1659
2026-04-03 23:21:39,62,21,-874.00,790,0,19,0,62,1.0223,5,2,8,3,227,403,142,0.0071,0.0071,0.0072,0.0072,0.3117,0.4879,0.1718
2026-04-03 23:31:02,63,22,-824.80,952,0,18,0,63,1.0504,4,7,3,8,324,533,73,0.0071,0.0071,0.0072,0.0071,0.3057,0.5949,0.0709
2026-04-03 23:40:36,64,22,-979.10,978,0,17,0,64,1.0757,7,6,6,6,442,440,71,0.0071,0.0071,0.0072,0.0071,0.4517,0.4432,0.0766
2026-04-03 23:50:55,65,23,-717.80,1047,0,17,0,65,1.0994,5,7,5,6,490,447,87,0.0071,0.0071,0.0072,0.0072,0.4525,0.4283,0.0906
2026-04-04 00:02:00,66,25,-814.90,1131,0,15,0,66,1.1136,9,5,6,7,432,548,124,0.0071,0.0072,0.0072,0.0072,0.3850,0.4810,0.1054
2026-04-04 00:12:20,67,23,-770.90,1065,0,16,0,67,1.1321,11,11,4,8,318,564,149,0.0071,0.0072,0.0073,0.0072,0.3155,0.5230,0.1327
2026-04-04 00:22:55,68,23,-1026.50,1085,0,17,0,68,1.1133,5,5,14,7,297,551,206,0.0071,0.0072,0.0074,0.0072,0.2824,0.5250,0.1638
2026-04-04 00:34:17,69,23,-1077.10,1164,0,17,0,69,1.0945,9,13,7,3,276,667,189,0.0071,0.0072,0.0073,0.0072,0.2451,0.5608,0.1653
2026-04-04 00:45:50,70,24,-852.40,1196,0,16,0,70,1.0872,5,8,8,17,212,697,249,0.0071,0.0072,0.0073,0.0072,0.1848,0.5786,0.2078
2026-04-04 00:57:07,71,22,-1065.70,1162,0,17,0,71,1.0410,5,12,8,7,161,656,313,0.0071,0.0072,0.0074,0.0072,0.1338,0.5768,0.2606
2026-04-04 01:08:04,72,22,-972.00,1145,0,18,0,72,1.1532,14,3,9,11,118,641,349,0.0071,0.0072,0.0074,0.0072,0.0955,0.6069,0.2687
2026-04-04 01:21:22,73,25,-449.00,1405,0,14,0,73,0.9164,11,7,9,13,228,804,333,0.0071,0.0072,0.0074,0.0072,0.1589,0.5591,0.2532
2026-04-04 01:31:51,74,24,-816.10,1074,0,16,0,74,0.7751,8,7,11,13,159,779,97,0.0072,0.0072,0.0076,0.0073,0.1678,0.7150,0.0878
2026-04-04 01:44:24,75,24,-754.00,1310,0,16,0,75,0.8013,6,11,11,9,215,991,67,0.0072,0.0072,0.0074,0.0073,0.1588,0.7636,0.0486
2026-04-04 01:54:37,76,23,-1172.70,1058,0,17,0,76,0.7457,11,7,3,5,191,793,48,0.0072,0.0072,0.0074,0.0073,0.1737,0.7517,0.0456
2026-04-04 02:05:12,77,22,-846.10,1099,0,18,0,77,0.7797,6,13,7,6,203,825,39,0.0071,0.0072,0.0072,0.0072,0.1660,0.7722,0.0331
2026-04-04 02:17:12,78,22,-921.70,1243,0,18,0,78,0.8645,11,11,10,6,234,912,59,0.0071,0.0072,0.0072,0.0072,0.1798,0.7567,0.0348
2026-04-04 02:29:51,79,25,-1028.00,1335,0,15,0,79,0.9907,9,12,10,5,325,896,78,0.0071,0.0072,0.0073,0.0072,0.2378,0.6793,0.0541
2026-04-04 02:41:19,80,24,-883.20,1188,0,16,0,80,1.0200,12,12,14,9,312,732,97,0.0071,0.0072,0.0073,0.0072,0.2605,0.6328,0.0779
2026-04-04 02:55:36,81,25,-692.40,1531,0,15,0,81,0.9057,18,6,14,9,432,939,113,0.0071,0.0072,0.0073,0.0072,0.2926,0.6134,0.0653
2026-04-04 03:05:52,82,23,-1088.20,1053,0,17,0,82,0.8005,7,15,2,3,198,776,52,0.0072,0.0072,0.0074,0.0073,0.2057,0.7033,0.0620
2026-04-04 03:16:47,83,24,-873.00,1110,0,16,0,83,0.8334,3,5,14,9,146,877,56,0.0071,0.0072,0.0073,0.0072,0.1415,0.7815,0.0482
2026-04-04 03:29:19,84,25,-887.10,1284,0,15,0,84,0.9669,9,10,10,11,182,941,121,0.0072,0.0072,0.0073,0.0072,0.1463,0.7315,0.0933
2026-04-04 03:40:37,85,23,-963.80,1167,0,17,0,85,1.0030,11,12,11,6,162,770,195,0.0072,0.0072,0.0076,0.0073,0.1483,0.6692,0.1533
2026-04-04 03:52:03,86,23,-1097.70,1178,0,17,0,86,1.0920,11,11,8,6,193,734,215,0.0072,0.0072,0.0075,0.0072,0.1505,0.6299,0.1906
2026-04-04 04:02:52,87,23,-927.40,1116,0,17,0,87,1.1693,8,11,5,7,210,567,308,0.0072,0.0072,0.0074,0.0072,0.1754,0.5207,0.2751
2026-04-04 04:16:43,88,24,-743.10,1459,0,16,0,88,1.0977,7,17,10,9,273,414,729,0.0071,0.0072,0.0073,0.0072,0.1811,0.2806,0.5095
2026-04-04 04:35:12,89,25,-598.70,2067,0,14,0,89,1.0939,14,9,10,26,396,417,1195,0.0072,0.0072,0.0073,0.0072,0.1842,0.2014,0.5855
2026-04-04 04:46:26,90,23,-754.60,1154,0,17,0,90,1.0888,8,7,13,6,210,232,678,0.0072,0.0072,0.0076,0.0072,0.1917,0.1853,0.5939
2026-04-04 04:56:58,91,22,-826.30,1087,0,18,0,91,1.0980,6,11,14,7,196,200,653,0.0072,0.0073,0.0078,0.0073,0.2006,0.1921,0.5778
2026-04-04 05:10:02,92,22,-979.00,1410,0,18,0,92,1.0994,10,7,7,8,276,297,805,0.0072,0.0072,0.0077,0.0072,0.2017,0.2132,0.5557
2026-04-04 05:19:05,93,20,-946.00,924,0,19,0,93,1.0507,4,7,9,4,239,119,542,0.0072,0.0073,0.0077,0.0072,0.2502,0.1520,0.5684
2026-04-04 05:31:34,94,23,-914.90,1291,0,17,0,94,1.1327,10,13,7,11,390,155,705,0.0072,0.0072,0.0073,0.0072,0.2917,0.1057,0.5738
2026-04-04 05:44:11,95,23,-723.40,1336,0,17,0,95,1.1783,11,12,11,10,479,179,634,0.0072,0.0072,0.0074,0.0072,0.3687,0.1462,0.4561
2026-04-04 05:54:31,96,23,-925.80,1062,0,17,0,96,1.1888,7,7,13,6,289,226,514,0.0072,0.0072,0.0076,0.0072,0.2832,0.2137,0.4738
2026-04-04 06:08:16,97,25,-607.60,1424,0,15,0,97,1.1896,7,8,11,12,313,431,642,0.0072,0.0072,0.0075,0.0072,0.2168,0.2883,0.4658
2026-04-04 06:15:26,98,22,-896.40,676,0,17,0,98,1.1550,4,4,9,3,120,248,288,0.0072,0.0072,0.0078,0.0073,0.1784,0.3766,0.4154
2026-04-04 06:25:17,99,22,-853.90,1006,0,18,0,99,1.0992,7,7,9,5,128,474,376,0.0072,0.0072,0.0075,0.0072,0.1343,0.4587,0.3779
2026-04-04 06:38:43,100,24,-965.40,1411,0,16,0,100,1.0994,12,8,12,16,130,722,511,0.0072,0.0072,0.0074,0.0072,0.1027,0.4868,0.3816
2026-04-04 06:49:58,101,23,-713.70,1173,0,16,0,101,1.1114,3,6,9,5,120,555,475,0.0072,0.0072,0.0075,0.0072,0.1032,0.4776,0.3902
2026-04-04 07:00:19,102,23,-793.60,1064,0,17,0,102,1.0965,6,5,7,7,116,502,421,0.0072,0.0072,0.0077,0.0072,0.1203,0.4690,0.3814
2026-04-04 07:10:34,103,22,-890.30,1061,0,17,0,103,1.0164,11,7,7,5,119,603,309,0.0072,0.0072,0.0075,0.0072,0.1083,0.5469,0.3156
2026-04-04 07:23:06,104,24,-902.50,1290,0,16,0,104,0.9869,9,9,9,8,154,813,288,0.0072,0.0072,0.0076,0.0072,0.1144,0.6291,0.2272
2026-04-04 07:34:09,105,24,-1139.60,1144,0,16,0,105,0.9138,5,6,8,6,152,760,207,0.0072,0.0072,0.0077,0.0073,0.1268,0.6719,0.1720
2026-04-04 07:47:41,106,25,-764.60,1429,0,15,0,106,0.9665,13,8,15,8,196,966,223,0.0072,0.0072,0.0074,0.0072,0.1256,0.7015,0.1439
2026-04-04 08:00:07,107,24,-606.20,1303,0,16,0,107,1.0417,3,9,10,9,197,893,182,0.0072,0.0072,0.0075,0.0072,0.1404,0.6783,0.1523
2026-04-04 08:12:30,108,24,-870.20,1313,0,16,0,108,1.1136,11,12,7,9,253,776,245,0.0072,0.0073,0.0079,0.0073,0.1726,0.6018,0.1959
2026-04-04 08:25:16,109,27,-666.10,1334,0,13,0,109,1.1558,6,10,8,10,253,691,356,0.0072,0.0073,0.0079,0.0073,0.1805,0.5417,0.2481
2026-04-04 08:38:00,110,25,-814.20,1343,0,15,0,110,1.1433,7,6,9,15,234,725,347,0.0072,0.0073,0.0080,0.0073,0.1860,0.5198,0.2644
2026-04-04 08:47:23,111,22,-1052.10,954,0,18,0,111,1.1445,2,4,6,10,157,528,247,0.0072,0.0073,0.0079,0.0073,0.1685,0.5315,0.2702
2026-04-04 09:08:54,112,24,-630.60,1534,0,16,0,112,1.1277,8,12,14,10,220,640,630,0.0072,0.0072,0.0076,0.0072,0.1454,0.4259,0.3995
2026-04-04 09:20:57,113,23,-1008.00,1225,0,17,0,113,1.1341,6,9,12,7,190,393,608,0.0072,0.0072,0.0080,0.0073,0.1511,0.2978,0.5213
2026-04-04 09:30:47,114,22,-971.70,973,0,18,0,114,1.1445,4,10,7,8,141,301,502,0.0072,0.0072,0.0078,0.0072,0.1593,0.3009,0.5104
2026-04-04 09:40:51,115,21,-1060.50,1030,0,19,0,115,1.1423,4,8,12,6,177,338,485,0.0072,0.0072,0.0076,0.0072,0.1570,0.3306,0.4832
2026-04-04 09:50:19,116,22,-1143.40,951,0,18,0,116,1.1311,10,6,5,13,137,348,432,0.0072,0.0072,0.0074,0.0072,0.1454,0.3637,0.4620
2026-04-04 10:00:31,117,22,-979.20,1033,0,18,0,117,1.1374,6,12,3,8,131,373,500,0.0071,0.0072,0.0073,0.0072,0.1320,0.3774,0.4618
2026-04-04 10:11:53,118,23,-1064.40,1186,0,17,0,118,1.1768,12,6,10,5,152,459,542,0.0071,0.0071,0.0073,0.0072,0.1392,0.3886,0.4434
2026-04-04 10:26:01,119,23,-673.70,1527,0,16,0,119,1.2230,9,10,6,13,285,603,601,0.0071,0.0072,0.0073,0.0072,0.1954,0.3957,0.3801
2026-04-04 10:36:22,120,22,-1031.50,1064,0,17,0,120,1.2294,3,12,11,15,264,417,342,0.0072,0.0072,0.0075,0.0072,0.2684,0.3798,0.3228
2026-04-04 10:44:44,121,21,-1211.30,826,0,18,0,121,1.2232,6,4,8,3,250,311,244,0.0072,0.0072,0.0074,0.0072,0.2905,0.3830,0.2975
2026-04-04 11:00:04,122,26,-513.00,1615,0,14,0,122,1.2192,13,15,7,9,451,688,432,0.0071,0.0072,0.0072,0.0072,0.2936,0.4060,0.2718
2026-04-04 11:16:21,123,27,-764.10,1754,0,13,0,123,1.2230,15,12,10,7,492,762,456,0.0072,0.0072,0.0073,0.0072,0.2889,0.4092,0.2730
2026-04-04 11:25:37,124,22,-999.10,944,0,18,0,124,1.2133,9,6,4,2,298,365,260,0.0072,0.0072,0.0078,0.0073,0.2915,0.4125,0.2665
2026-04-04 11:36:46,125,23,-881.10,1154,0,17,0,125,1.2133,5,6,14,8,317,527,277,0.0072,0.0072,0.0076,0.0072,0.2839,0.4403,0.2466
2026-04-04 11:45:50,126,22,-1096.40,906,0,18,0,126,1.2180,3,8,7,5,228,294,361,0.0072,0.0072,0.0077,0.0072,0.2505,0.3022,0.4180
2026-04-04 11:56:31,127,22,-1130.90,1086,0,17,0,127,1.2190,6,7,8,11,248,365,441,0.0072,0.0072,0.0075,0.0072,0.2375,0.3239,0.4095
2026-04-04 12:07:37,128,23,-773.80,1152,0,17,0,128,1.2234,9,9,11,2,295,410,416,0.0072,0.0072,0.0074,0.0072,0.2444,0.3588,0.3680
2026-04-04 12:16:51,129,22,-1161.80,932,0,18,0,129,1.1865,4,3,6,5,245,393,276,0.0072,0.0072,0.0075,0.0072,0.2679,0.4191,0.2840
2026-04-04 12:31:00,130,25,-488.10,1468,0,14,0,130,1.1502,12,14,9,15,406,706,306,0.0072,0.0072,0.0073,0.0072,0.2754,0.4881,0.2077
2026-04-04 12:41:03,131,23,-987.00,1030,0,17,0,131,1.1204,6,7,7,5,315,504,186,0.0072,0.0072,0.0074,0.0072,0.2946,0.4997,0.1768
2026-04-04 12:55:46,132,25,-653.60,1564,0,15,0,132,1.0718,10,12,9,9,434,879,211,0.0072,0.0072,0.0073,0.0072,0.2785,0.5473,0.1453
2026-04-04 13:09:08,133,25,-725.20,1423,0,15,0,133,1.1154,11,11,11,5,385,821,179,0.0072,0.0072,0.0074,0.0072,0.2642,0.5728,0.1340
2026-04-04 13:22:04,134,25,-707.10,1374,0,15,0,134,1.1613,5,6,7,16,395,761,184,0.0072,0.0073,0.0076,0.0073,0.2986,0.5186,0.1533
2026-04-04 13:31:12,135,23,-901.30,902,0,17,0,135,1.1745,5,7,11,3,317,411,148,0.0072,0.0073,0.0078,0.0074,0.3351,0.4649,0.1703
2026-04-04 13:39:49,136,22,-812.80,846,0,17,0,136,1.1853,8,4,6,2,316,361,149,0.0072,0.0073,0.0076,0.0073,0.3581,0.4356,0.1769
2026-04-04 13:51:23,137,24,-980.60,1174,0,16,0,137,1.2093,5,13,7,14,432,498,205,0.0072,0.0072,0.0074,0.0072,0.3662,0.4101,0.1946
2026-04-04 14:01:58,138,23,-844.70,1093,0,17,0,138,1.2307,7,6,3,6,324,479,268,0.0072,0.0072,0.0074,0.0072,0.2935,0.4292,0.2484
2026-04-04 14:11:27,139,23,-926.70,958,0,17,0,139,1.1865,10,5,6,9,267,320,341,0.0072,0.0072,0.0074,0.0072,0.2913,0.3455,0.3343
2026-04-04 14:20:51,140,22,-836.90,941,0,18,0,140,1.1018,7,7,6,6,446,312,157,0.0072,0.0072,0.0073,0.0072,0.4672,0.3425,0.1615
2026-04-04 14:31:19,141,23,-766.20,1068,0,17,0,141,0.9690,10,7,5,3,266,626,151,0.0072,0.0072,0.0073,0.0072,0.2510,0.5950,0.1252
2026-04-04 14:39:55,142,22,-854.90,851,0,18,0,142,0.8417,3,7,8,10,140,596,87,0.0072,0.0072,0.0074,0.0072,0.1749,0.6889,0.1073
2026-04-04 14:53:25,143,24,-1045.10,1404,0,16,0,143,0.8167,13,8,5,10,165,1096,107,0.0072,0.0072,0.0073,0.0072,0.1287,0.7540,0.0885
2026-04-04 15:02:15,144,22,-1171.30,881,0,17,0,144,0.6735,8,7,9,11,91,679,76,0.0072,0.0072,0.0074,0.0072,0.1152,0.7671,0.0887
2026-04-04 15:12:48,145,24,-736.20,1042,0,15,0,145,0.7204,8,6,8,6,76,864,74,0.0071,0.0072,0.0073,0.0072,0.0841,0.8163,0.0709
2026-04-04 15:25:51,146,25,-882.40,1375,0,14,0,146,0.9021,12,9,12,9,114,1125,94,0.0071,0.0072,0.0072,0.0072,0.0880,0.8021,0.0812
2026-04-04 15:37:52,147,24,-809.80,1252,0,16,0,147,1.0836,13,8,11,7,140,837,236,0.0072,0.0072,0.0076,0.0072,0.1271,0.6599,0.1838
2026-04-04 15:49:07,148,23,-1001.80,1167,0,17,0,148,1.0781,8,11,15,14,113,657,349,0.0072,0.0072,0.0078,0.0072,0.1178,0.5415,0.3113
2026-04-04 16:01:14,149,23,-1040.80,1277,0,17,0,149,0.9216,13,8,11,16,152,650,427,0.0072,0.0072,0.0075,0.0072,0.1044,0.5276,0.3390
2026-04-04 16:11:08,150,23,-1203.20,998,0,17,0,150,0.7177,6,8,13,7,95,731,138,0.0072,0.0072,0.0075,0.0072,0.0993,0.7261,0.1456
2026-04-04 16:23:54,151,25,-1105.50,1305,0,15,0,151,0.7182,9,6,10,15,87,1062,116,0.0071,0.0072,0.0072,0.0072,0.0677,0.8188,0.0848
2026-04-04 16:33:25,152,23,-1062.80,961,0,16,0,152,0.7225,4,6,7,9,69,794,72,0.0071,0.0072,0.0072,0.0072,0.0764,0.8153,0.0796
2026-04-04 16:45:27,153,23,-1327.30,1252,0,17,0,153,0.8575,5,6,7,16,111,1007,100,0.0071,0.0072,0.0072,0.0072,0.0961,0.7813,0.0939
2026-04-04 16:59:36,154,25,-546.50,1495,0,15,0,154,1.0693,9,9,4,15,189,1091,178,0.0071,0.0072,0.0072,0.0072,0.1243,0.7189,0.1281
2026-04-04 17:12:12,155,24,-834.10,1334,0,16,0,155,1.0130,10,12,10,12,231,819,240,0.0071,0.0072,0.0073,0.0072,0.1721,0.6292,0.1700
2026-04-04 17:23:12,156,23,-831.90,1141,0,17,0,156,1.0530,7,7,5,9,211,752,150,0.0071,0.0072,0.0073,0.0072,0.1738,0.6552,0.1421
2026-04-04 17:32:54,157,23,-982.30,977,0,17,0,157,1.1645,7,6,10,11,258,536,149,0.0071,0.0072,0.0073,0.0072,0.2681,0.5578,0.1453
